sales_id,sales_date,customer_id,product_id,employee_id,branch_id,quantity,unit_price,discount
36205,2025-08-30,797,131,114,5,1,50758.84,8871.75
36206,2025-11-05,1940,159,127,3,10,21179.53,2976.35
36207,2024-12-12,362,321,89,6,2,29609.57,2240.14
36208,2024-12-23,525,275,127,9,4,9256.76,116.86
36209,2025-02-05,41,95,60,14,5,43634.58,6558.04
36210,2025-12-09,1430,120,97,24,7,25039.99,4516.53
36211,2025-03-29,1996,101,70,25,2,16229.18,973.16
36212,2025-07-11,792,436,58,7,10,51481.85,6392.59
36213,2024-01-04,76,306,134,5,3,2516.5,312.5
36214,2024-11-01,1320,116,32,3,7,52008.68,8900.72
36215,2025-01-29,469,273,15,25,6,8506.76,118.18
36216,2024-11-29,1724,270,67,20,2,30558.19,223.81
36217,2025-01-04,790,5,103,1,7,51620.73,4270.96
36218,2024-12-24,115,249,111,20,4,10133.24,840.9
36219,2025-07-17,1768,336,78,15,4,24327.02,3117.0
36220,2024-08-27,1265,246,134,15,5,50978.97,172.39
36221,2024-05-24,1697,241,56,19,1,13462.42,2574.78
36222,2024-11-11,817,148,112,15,7,27231.91,42.46
36223,2024-02-14,310,25,102,6,1,19249.88,3748.58
36224,2024-10-18,543,40,143,14,4,20899.05,3802.29
36225,2025-10-02,1079,382,18,15,6,11673.65,44.87
36226,2025-08-01,1016,259,94,18,6,12085.25,650.65
36227,2024-10-12,1423,410,74,22,10,11787.52,877.87
36228,2025-07-03,1957,98,133,10,8,22141.57,2889.95
36229,2024-10-22,1709,97,63,1,4,51969.33,5423.32
36230,2025-05-07,1733,266,63,24,8,8153.05,1491.23
36231,2024-04-24,863,339,81,18,3,8088.5,458.85
36232,2025-06-02,577,301,81,12,10,38551.74,6942.34
36233,2025-01-19,1849,450,107,14,6,53988.42,3449.57
36234,2025-10-09,572,295,42,17,7,25807.15,1361.63
36235,2024-01-31,62,490,1,23,3,55814.3,5408.88
36236,2024-11-04,752,313,49,3,10,32932.54,1611.14
36237,2024-07-03,1894,85,65,18,5,26588.12,4406.44
36238,2025-02-12,1945,95,53,23,9,15614.32,2085.46
36239,2025-12-08,1774,338,35,11,5,33192.14,3422.29
36240,2025-11-17,1721,151,81,20,1,43775.99,3828.21
36241,2025-07-12,1798,330,26,17,10,36975.59,1022.73
36242,2024-04-07,705,461,85,7,9,9689.43,113.13
36243,2025-02-08,823,374,46,2,1,48423.32,4014.62
36244,2024-07-03,1183,410,7,4,2,6247.93,1245.09
36245,2024-03-26,1125,440,40,13,9,5347.74,1039.63
36246,2024-02-17,90,497,82,16,2,44853.15,4750.13
36247,2024-02-24,294,358,139,1,7,54572.25,4627.19
36248,2025-12-12,1435,465,116,23,9,51346.71,6913.46
36249,2025-08-23,303,481,114,14,1,30881.81,3561.35
36250,2025-06-05,1619,67,147,13,9,14051.32,119.66
36251,2024-03-02,770,391,92,2,10,57481.88,2009.31
36252,2024-08-21,436,335,110,4,8,47196.37,250.25
36253,2025-02-24,1403,494,22,14,1,3285.37,596.72
36254,2024-04-29,1183,116,63,22,8,53226.51,2723.85
36255,2025-04-05,1908,247,141,5,6,12382.39,1166.55
36256,2024-06-01,305,469,86,8,3,24136.84,811.73
36257,2025-11-12,1178,275,60,8,3,50712.41,6405.96
36258,2024-04-17,1134,171,87,21,4,13541.93,2337.27
36259,2024-03-10,1742,407,33,2,8,17102.14,1195.82
36260,2025-02-15,292,342,89,9,8,51530.03,8887.62
36261,2024-12-07,1627,496,20,10,6,26340.83,1562.16
36262,2025-10-21,1017,223,53,5,4,40822.95,2477.29
36263,2024-04-25,869,55,104,22,7,19567.22,3470.71
36264,2024-08-30,15,64,40,24,1,49637.94,4230.08
36265,2025-01-27,1671,152,68,13,4,27581.35,1256.26
36266,2024-08-22,610,273,49,16,10,31439.87,4110.85
36267,2025-08-13,1552,457,29,24,4,6916.93,1065.35
36268,2024-02-24,1885,199,103,22,10,10951.04,1828.19
36269,2025-09-20,1794,185,77,12,8,27839.64,700.11
36270,2025-08-21,1333,45,86,15,6,35142.47,1920.26
36271,2025-02-19,1349,223,8,23,4,56160.22,3450.9
36272,2024-08-22,1960,8,51,16,10,52339.74,4810.6
36273,2025-05-06,55,470,107,4,4,20421.18,1687.77
36274,2025-03-20,239,138,77,20,5,36727.26,2589.97
36275,2025-02-21,304,102,35,8,8,59120.46,2980.33
36276,2024-12-28,1043,350,11,4,6,10217.22,279.87
36277,2024-09-04,667,175,13,15,8,18408.68,2734.51
36278,2024-08-13,1138,124,68,8,8,50973.48,9627.16
36279,2025-04-21,25,54,12,14,3,37431.56,211.85
36280,2024-09-25,1236,372,80,22,9,49683.85,4426.32
36281,2024-07-29,946,130,44,14,5,39329.02,6648.61
36282,2024-03-27,1744,359,44,7,10,20036.08,2584.68
36283,2025-12-31,1270,209,139,17,3,9660.07,1584.28
36284,2024-02-19,334,150,66,4,1,8038.96,489.44
36285,2025-09-23,172,499,26,15,7,23643.21,4488.24
36286,2025-05-25,205,37,117,16,2,27602.91,5085.72
36287,2025-10-02,346,35,17,6,3,51222.78,5259.26
36288,2024-03-16,318,275,49,21,6,48706.32,584.04
36289,2025-08-17,1334,488,92,5,1,27012.62,5127.27
36290,2024-06-12,5,262,10,6,5,37937.29,3008.31
36291,2024-07-26,849,395,139,17,7,21685.97,4025.81
36292,2024-11-05,1620,177,145,23,10,38208.15,2234.86
36293,2024-06-25,1005,466,48,17,1,9535.39,1387.71
36294,2024-04-22,614,270,126,13,7,24696.23,2434.69
36295,2024-03-06,321,318,105,15,10,40017.32,787.43
36296,2025-08-10,1307,291,126,19,4,23109.88,1319.66
36297,2025-02-25,603,102,82,8,6,19955.73,3303.24
36298,2025-01-20,356,312,133,8,3,43704.12,2525.11
36299,2024-01-15,1865,291,4,12,9,37565.24,6888.15
36300,2025-10-28,935,30,110,7,1,23301.07,383.49
36301,2024-06-16,1978,191,7,9,10,36958.77,884.46
36302,2024-04-14,1492,475,110,5,6,10284.58,449.78
36303,2024-11-01,1399,166,74,9,4,16694.18,1738.22
36304,2024-06-28,838,435,47,17,1,57843.88,10764.4
36305,2024-03-21,649,366,88,25,4,11738.58,604.01
36306,2024-05-28,1081,433,17,5,9,43520.8,8678.09
36307,2024-10-29,278,327,147,13,9,22991.73,1907.93
36308,2024-04-13,220,454,62,25,2,9662.48,1624.58
36309,2025-07-29,1597,287,41,12,10,28950.52,5531.33
36310,2025-12-07,1575,117,80,13,10,4384.01,432.16
36311,2024-02-01,1073,397,9,4,9,10220.19,1752.73
36312,2024-09-26,655,491,62,18,9,31659.9,189.2
36313,2024-07-17,693,302,76,13,2,20637.5,3783.89
36314,2025-02-02,1940,204,108,4,9,22229.29,2143.53
36315,2024-04-07,1258,309,28,4,2,1538.28,67.62
36316,2025-10-09,1648,18,85,14,7,10404.06,1999.37
36317,2025-01-06,676,427,74,2,3,4773.16,539.73
36318,2025-02-05,1630,77,136,5,9,28067.34,4404.82
36319,2024-01-02,1954,451,27,9,9,51344.24,9371.79
36320,2024-11-29,490,184,103,10,5,58198.93,8846.67
36321,2024-02-11,576,376,83,18,2,37787.97,7439.57
36322,2025-10-07,1848,327,8,11,1,25567.6,3412.63
36323,2025-12-29,754,307,121,19,7,44326.64,1731.62
36324,2024-01-04,1071,245,116,14,4,35437.68,4627.6
36325,2024-10-22,319,222,136,9,1,31328.55,2012.24
36326,2025-07-10,659,296,74,13,2,3007.78,203.29
36327,2025-12-27,239,35,46,23,5,36762.05,5328.59
36328,2025-05-29,1413,178,70,10,1,59509.49,6218.1
36329,2025-06-27,573,480,118,7,7,6685.78,160.12
36330,2025-07-07,1106,38,78,21,8,16281.61,2361.59
36331,2025-08-23,1937,212,92,22,7,51817.67,4861.71
36332,2025-12-27,286,67,128,11,4,40635.6,6769.82
36333,2025-09-09,723,382,31,23,10,40534.68,2541.81
36334,2024-06-11,734,91,97,13,4,58309.06,8895.44
36335,2025-06-14,1342,461,102,8,6,22321.48,2933.15
36336,2024-07-01,279,251,23,24,4,20389.99,1704.01
36337,2025-01-10,1173,273,33,23,2,55862.17,3774.34
36338,2024-11-15,1385,375,3,5,10,19226.4,2621.19
36339,2024-06-06,827,389,135,18,6,51400.55,4481.17
36340,2024-01-31,572,194,117,9,2,28960.67,380.28
36341,2024-03-19,1616,264,7,13,1,46717.63,3139.18
36342,2024-09-03,739,442,46,16,6,56710.61,2693.98
36343,2025-03-31,259,137,7,4,2,13097.48,1719.32
36344,2024-11-27,834,107,34,22,8,28117.12,3907.04
36345,2024-12-21,899,170,19,12,1,30927.46,1832.62
36346,2025-11-13,359,82,110,7,1,56828.95,10367.01
36347,2024-05-04,1814,33,140,14,5,2156.17,171.35
36348,2024-06-26,1719,427,44,11,7,19309.32,3156.04
36349,2024-09-15,259,394,54,15,2,24858.77,4027.53
36350,2024-10-11,450,452,7,5,4,57810.58,4893.33
36351,2025-05-16,1009,432,72,8,6,41548.55,2620.79
36352,2025-12-06,1601,1,131,1,1,34426.12,248.81
36353,2024-01-07,1614,160,131,21,9,45190.02,6308.28
36354,2025-07-12,1040,112,111,1,3,40845.97,6404.3
36355,2025-06-17,885,119,57,23,5,19833.31,2259.92
36356,2025-01-14,1289,172,4,18,10,36077.07,4920.46
36357,2024-04-27,1775,448,29,22,2,23267.75,1923.52
36358,2025-06-26,904,123,16,12,10,1223.68,211.18
36359,2024-07-13,229,500,62,16,3,40330.8,4954.98
36360,2025-05-17,1048,495,130,18,8,15148.35,1614.08
36361,2024-07-08,763,235,134,8,1,45544.07,4050.57
36362,2025-03-11,790,107,43,6,9,54965.3,3148.78
36363,2024-12-19,55,493,120,21,10,29386.03,4692.53
36364,2024-05-26,1879,172,114,22,8,35887.5,3068.06
36365,2025-12-01,1851,387,34,5,9,2905.61,122.19
36366,2025-11-22,1244,348,99,25,2,8083.94,943.39
36367,2024-12-11,525,390,113,10,6,33388.85,2379.21
36368,2024-07-22,1789,367,62,23,8,58443.2,5782.87
36369,2024-07-14,936,128,145,9,4,12422.18,1731.65
36370,2025-07-03,814,412,27,10,5,59133.19,4554.22
36371,2024-07-29,779,195,139,10,9,51487.27,1060.73
36372,2024-03-17,1425,66,63,20,3,41959.07,3475.25
36373,2025-03-22,1770,100,33,4,1,49146.19,8725.31
36374,2025-02-12,999,109,25,10,10,5059.91,165.54
36375,2024-06-15,704,133,18,25,6,23396.01,1113.64
36376,2024-03-27,129,80,116,18,2,28699.74,2179.25
36377,2025-10-08,744,178,144,20,8,54714.59,1519.68
36378,2024-03-04,1464,295,135,25,3,49276.76,9754.25
36379,2025-10-13,2,407,126,15,10,17737.65,2262.2
36380,2024-03-13,822,356,109,11,10,9510.49,1279.21
36381,2024-04-10,1365,166,78,13,10,30506.33,4991.91
36382,2024-09-14,678,278,11,7,5,52093.83,7125.65
36383,2024-09-11,1045,357,1,11,3,11222.87,864.39
36384,2025-10-07,1277,489,12,2,2,55264.45,4429.29
36385,2024-12-23,885,13,54,25,9,51561.8,7557.76
36386,2025-02-16,788,137,25,22,7,55313.57,6480.13
36387,2024-12-19,1097,405,94,21,2,30024.98,4753.26
36388,2025-07-08,1146,348,67,7,9,53564.04,565.77
36389,2025-08-30,313,290,20,19,1,2431.14,479.29
36390,2025-08-23,830,127,105,2,3,44107.89,2924.96
36391,2024-08-19,1648,447,37,4,7,43820.81,5800.92
36392,2024-02-09,812,137,45,22,1,55578.05,10804.9
36393,2024-09-18,720,188,30,21,2,34114.71,2748.06
36394,2024-05-22,230,402,143,1,8,42131.39,4552.9
36395,2024-01-08,1977,211,100,23,1,58917.42,9175.11
36396,2024-07-07,522,123,127,6,2,51101.71,5043.18
36397,2025-03-21,1513,108,18,12,8,27550.57,935.72
36398,2025-12-30,841,37,35,15,10,36424.84,2469.56
36399,2025-06-08,586,15,115,14,7,36065.41,3190.56
36400,2024-06-19,497,19,120,8,4,3042.43,463.32
36401,2024-10-18,490,135,58,25,9,9860.07,525.19
36402,2025-03-27,751,494,147,5,5,49898.06,5047.19
36403,2025-10-14,1906,499,110,25,5,32269.44,4728.14
36404,2024-05-16,685,219,50,17,9,13021.53,1686.56
36405,2025-06-16,685,299,48,14,2,30943.38,2050.08
36406,2024-09-11,982,46,43,5,7,13368.41,2613.04
36407,2025-06-10,383,36,18,17,8,30992.94,2479.83
36408,2024-12-12,650,16,43,17,2,9315.95,127.79
36409,2025-12-08,1771,136,65,25,4,31584.49,2790.98
36410,2025-05-08,1224,21,85,14,9,37620.24,2605.31
36411,2025-03-16,179,78,62,14,1,45154.99,2265.72
36412,2024-11-23,961,146,7,5,8,44865.79,2328.68
36413,2024-12-10,1045,449,12,8,5,8473.49,313.6
36414,2024-10-13,1713,163,69,25,7,41420.41,1270.09
36415,2025-11-26,154,103,9,24,10,6036.39,347.16
36416,2024-10-21,1547,471,3,17,5,1700.46,185.55
36417,2025-07-23,1900,357,23,12,10,41240.81,4901.6
36418,2025-06-20,38,380,82,25,10,11244.15,2206.01
36419,2024-01-10,1674,456,60,5,7,16666.27,2862.49
36420,2024-04-15,832,1,32,14,7,46253.52,3209.3
36421,2024-10-02,1034,43,73,8,2,20524.28,1202.92
36422,2024-01-17,970,152,127,21,1,21618.45,837.8
36423,2024-05-14,1966,155,24,23,7,49099.93,5075.57
36424,2025-09-16,1960,335,26,10,6,44021.05,2842.67
36425,2025-09-12,1055,327,147,19,1,19807.61,750.3
36426,2024-08-24,1869,436,9,19,7,10402.16,741.59
36427,2024-08-11,1507,89,51,7,10,22902.96,3919.14
36428,2024-12-31,1223,124,9,4,2,14461.47,1419.77
36429,2024-07-10,553,48,136,22,3,39990.36,995.3
36430,2025-12-31,481,34,104,20,1,59253.15,9550.54
36431,2025-06-04,392,161,98,12,6,30980.93,2902.6
36432,2024-03-08,930,152,71,12,5,24553.45,3937.58
36433,2025-11-25,271,56,25,2,6,32590.4,5393.21
36434,2024-09-10,1802,469,3,8,9,20560.35,1052.39
36435,2025-08-19,1916,102,97,8,1,59691.29,10577.08
36436,2024-10-26,1801,378,56,24,6,48217.19,7365.08
36437,2024-12-22,803,162,18,8,5,54011.77,9921.13
36438,2024-05-06,1711,8,110,20,4,54104.72,8695.72
36439,2025-01-31,637,334,80,10,2,29303.04,1557.97
36440,2024-03-17,204,385,141,7,10,8405.23,646.96
36441,2025-07-08,934,42,47,7,2,14376.42,885.44
36442,2025-01-02,442,152,98,23,7,26574.41,1923.33
36443,2024-08-29,1271,430,70,2,6,49870.32,3206.48
36444,2024-05-11,280,105,54,13,6,55155.13,7384.68
36445,2024-09-26,930,253,29,4,10,8482.88,93.91
36446,2024-06-22,1862,77,37,16,5,49717.44,9292.67
36447,2024-06-23,787,338,106,7,4,31211.32,2976.52
36448,2024-07-21,1919,500,133,20,5,47948.13,3532.3
36449,2025-07-12,76,78,114,9,7,19055.23,138.14
36450,2024-06-23,1737,173,31,10,7,43529.02,331.69
36451,2025-10-13,1118,10,68,10,7,35938.71,617.64
36452,2024-08-01,512,387,36,15,4,31113.51,3040.8
36453,2025-03-29,1766,100,125,19,8,30393.3,4339.96
36454,2024-11-30,1410,496,84,1,10,41522.04,4087.15
36455,2024-06-25,1401,2,91,11,2,21711.64,1001.09
36456,2025-03-31,1701,213,3,5,1,45162.96,517.53
36457,2024-06-16,912,486,55,19,5,5748.15,538.68
36458,2024-10-25,1221,240,113,12,8,7726.4,1192.42
36459,2025-05-12,1491,32,31,9,2,44231.96,1658.73
36460,2024-12-02,1858,206,73,15,8,43576.92,287.15
36461,2025-03-13,958,210,133,25,9,6325.3,1068.21
36462,2024-12-01,1779,251,6,5,4,8515.39,199.59
36463,2024-07-18,979,314,78,24,5,3043.69,336.54
36464,2025-09-25,652,60,140,16,9,22297.26,3644.04
36465,2025-01-27,1248,467,48,14,1,7009.18,635.52
36466,2024-06-01,812,292,54,24,3,35484.56,4601.77
36467,2024-10-07,1861,121,43,14,1,21348.51,1713.75
36468,2024-02-10,598,406,28,6,3,57128.09,9571.51
36469,2024-01-26,483,174,42,19,6,1282.65,181.46
36470,2024-07-10,1934,71,78,8,9,25802.38,5088.16
36471,2024-08-10,1804,10,21,7,7,36185.47,3606.44
36472,2025-06-14,1062,131,63,13,2,11414.87,1891.47
36473,2025-12-12,413,103,143,2,4,23338.18,1966.42
36474,2025-12-03,508,487,131,22,1,34965.13,4913.38
36475,2025-01-27,1231,105,134,16,9,48369.54,3100.25
36476,2024-06-05,1917,484,42,17,10,25001.51,1510.44
36477,2024-04-29,1331,353,101,18,9,58556.07,2726.59
36478,2024-02-04,410,32,79,19,7,36146.34,356.58
36479,2024-01-02,1436,226,122,21,2,17774.21,874.36
36480,2024-02-01,802,468,99,3,10,34063.77,2606.09
36481,2024-07-01,321,187,57,20,1,22607.94,23.54
36482,2024-10-14,1916,477,84,18,9,51445.73,3146.26
36483,2024-03-19,1074,8,33,13,8,12448.2,687.1
36484,2024-06-01,548,347,43,12,1,42586.82,6948.93
36485,2025-04-02,1873,496,112,8,4,44632.54,6216.59
36486,2024-01-09,1984,143,83,12,2,38371.4,6687.37
36487,2024-01-23,1236,11,53,22,1,4376.85,240.17
36488,2025-05-23,354,103,131,14,3,55735.09,6632.49
36489,2025-07-24,1879,173,18,23,7,24933.11,1384.1
36490,2024-10-22,481,448,41,2,4,38100.98,3277.55
36491,2024-09-18,751,304,17,12,4,34854.89,4415.05
36492,2025-07-28,351,242,59,24,5,24825.12,2416.3
36493,2024-04-19,567,412,16,25,2,14926.56,1143.38
36494,2024-08-04,1446,218,144,13,7,40588.48,7969.8
36495,2025-09-25,1978,438,115,13,1,43295.89,4027.95
36496,2025-07-17,1372,93,37,19,4,43579.0,7110.76
36497,2025-05-24,1419,310,101,23,6,5265.87,129.81
36498,2024-09-14,283,27,110,5,5,28151.91,3080.02
36499,2025-06-27,1401,174,71,3,7,38585.15,5501.23
36500,2025-10-14,373,90,18,4,8,33810.28,3070.91
36501,2025-06-03,1200,210,69,9,1,4185.6,189.66
36502,2024-05-27,673,401,70,2,6,8386.68,895.49
36503,2024-10-24,1861,461,116,19,9,49865.35,695.1
36504,2025-05-07,188,395,16,2,8,14345.93,689.44
36505,2024-05-23,914,265,68,23,2,12067.68,1884.74
36506,2025-12-27,1551,386,142,6,2,14384.76,917.91
36507,2025-07-19,1363,133,49,10,7,1976.26,256.09
36508,2025-02-03,1633,78,16,25,6,57286.54,7140.86
36509,2024-07-19,831,352,54,11,10,1044.18,84.93
36510,2025-05-24,786,475,101,14,9,3511.77,481.22
36511,2025-06-07,1739,63,37,11,2,36085.21,692.6
36512,2024-10-29,399,133,49,15,2,39928.41,3000.97
36513,2025-03-12,738,72,1,25,3,59815.96,10724.51
36514,2024-12-18,192,151,79,21,10,8244.48,1498.61
36515,2025-05-13,487,48,15,25,1,54972.62,6957.58
36516,2025-10-09,847,442,26,20,1,19881.55,761.48
36517,2025-02-08,1662,276,110,23,1,11620.36,2266.78
36518,2024-03-27,294,207,3,2,8,37788.86,5478.31
36519,2024-08-15,1010,50,87,25,5,46225.96,5382.35
36520,2024-05-21,1714,267,30,9,1,12744.94,802.62
36521,2025-04-13,1366,368,81,4,6,43989.51,7919.25
36522,2024-04-04,1271,264,48,13,1,39867.03,3189.6
36523,2025-11-07,1538,237,121,4,8,17631.47,1719.42
36524,2025-05-09,1694,494,122,4,2,5454.33,589.8
36525,2025-12-25,1290,256,39,16,8,46726.93,6865.26
36526,2025-10-18,1605,307,138,16,2,57894.96,8121.17
36527,2024-09-17,861,279,25,18,9,2813.97,219.31
36528,2025-02-24,1673,19,83,19,8,51528.74,8505.32
36529,2025-02-12,932,106,98,7,3,12389.04,380.81
36530,2024-02-02,1805,120,76,21,2,11673.27,73.15
36531,2024-08-29,1202,193,100,21,4,53829.23,8661.79
36532,2024-07-03,1011,479,52,6,4,43245.3,1395.6
36533,2024-09-19,1817,185,96,14,2,56712.08,2803.06
36534,2024-06-06,1185,477,19,17,7,25757.92,3067.82
36535,2025-03-22,1199,287,136,24,4,20362.26,2987.49
36536,2024-12-24,46,40,86,23,3,5329.01,282.08
36537,2024-04-06,1776,354,68,3,8,21901.39,4368.49
36538,2025-03-31,859,127,18,23,5,17922.74,537.36
36539,2024-05-07,248,350,92,20,2,45100.53,8194.44
36540,2024-04-06,777,267,48,25,3,25117.97,1094.34
36541,2024-07-28,873,29,25,16,4,4641.03,250.4
36542,2025-12-27,1835,404,92,19,6,2135.16,421.86
36543,2024-03-09,673,48,135,3,4,6663.58,217.38
36544,2024-03-04,151,80,57,2,9,51563.41,3082.11
36545,2024-01-17,981,116,76,25,3,22323.02,3727.69
36546,2025-04-07,450,414,125,15,8,57253.91,9180.85
36547,2024-12-15,30,185,128,2,8,5261.97,66.18
36548,2025-03-05,1598,454,100,13,4,53729.99,7391.93
36549,2024-08-13,1017,291,15,8,6,41035.37,4336.79
36550,2024-03-06,1336,324,134,20,6,37531.99,5200.07
36551,2024-07-11,1520,400,15,7,2,50117.1,8980.83
36552,2024-11-08,649,351,144,7,9,8687.94,93.22
36553,2025-09-27,1663,76,51,17,4,13301.49,1816.38
36554,2025-11-17,249,93,57,4,10,33852.58,3007.77
36555,2025-11-18,1738,51,18,25,10,40621.57,1455.57
36556,2024-07-23,1119,322,103,9,4,52160.36,8174.91
36557,2025-11-07,1552,69,133,12,6,16549.16,1586.78
36558,2025-11-03,1050,87,6,24,5,24275.05,1745.23
36559,2024-01-07,540,251,56,7,3,49443.02,331.24
36560,2024-01-25,1171,440,37,10,3,54335.2,3289.15
36561,2025-06-29,1519,489,97,18,7,50616.44,2351.31
36562,2025-02-11,1135,23,145,19,1,28312.78,5200.5
36563,2024-08-05,815,26,8,14,1,14309.12,18.37
36564,2025-09-13,1878,442,22,4,3,48769.92,8724.9
36565,2024-09-19,893,358,119,25,10,5370.52,1046.75
36566,2024-11-30,1494,26,133,23,2,11404.75,2248.4
36567,2024-04-12,628,473,126,20,10,50858.03,3953.19
36568,2025-02-13,619,301,8,21,2,39500.11,5953.74
36569,2024-01-22,1207,307,62,21,4,52430.53,5410.35
36570,2024-06-20,145,250,129,23,5,14209.15,2136.44
36571,2024-12-17,522,98,141,23,1,3902.35,273.37
36572,2024-06-02,1579,234,12,5,10,44780.6,4295.83
36573,2024-04-26,1350,142,37,5,6,30009.9,2836.68
36574,2025-09-22,24,101,86,23,5,56038.99,7849.84
36575,2024-06-22,310,391,37,20,7,20036.52,1310.17
36576,2025-02-03,969,231,64,8,9,8813.63,1092.42
36577,2024-08-09,1429,465,148,18,8,53545.18,9063.71
36578,2025-06-19,607,126,68,24,3,50835.98,6049.37
36579,2024-03-28,862,203,103,23,10,30117.27,2313.08
36580,2025-08-16,1810,489,129,6,2,40587.2,6780.04
36581,2024-02-03,1673,376,111,15,6,15868.64,2154.45
36582,2025-04-07,1876,142,76,18,2,12596.99,285.63
36583,2024-01-29,1578,422,52,3,8,12317.91,427.44
36584,2025-05-11,565,88,83,16,9,26497.94,742.38
36585,2025-06-13,1974,302,42,23,9,11130.5,1904.47
36586,2024-09-09,167,422,20,3,7,52489.51,809.78
36587,2024-11-10,1097,411,116,24,1,27546.25,1382.39
36588,2025-03-22,1543,407,77,3,6,40335.35,6783.81
36589,2024-12-24,1566,385,77,11,3,39978.66,5274.3
36590,2024-01-28,17,216,115,12,7,42353.92,3627.99
36591,2025-07-03,1624,497,95,19,7,32485.17,3601.12
36592,2024-11-10,1720,465,91,24,5,17620.74,448.83
36593,2024-03-13,575,229,51,22,1,58401.29,4226.19
36594,2024-08-01,1614,280,71,13,3,27238.98,2244.69
36595,2024-05-04,157,455,82,1,3,42524.41,7500.76
36596,2024-02-20,236,111,148,18,10,13470.6,2305.64
36597,2024-02-17,1902,341,121,9,9,20480.05,3831.22
36598,2025-10-06,1717,99,128,1,1,56553.45,3423.26
36599,2025-08-14,1358,222,15,20,3,52082.74,5893.94
36600,2024-05-23,1530,475,79,22,8,54403.67,909.07
36601,2024-02-03,1098,476,24,7,6,58977.7,8284.84
36602,2024-08-12,47,447,131,18,6,58739.66,48.16
36603,2025-10-09,483,357,50,23,8,53246.34,8802.11
36604,2025-02-22,375,278,134,15,9,49374.31,2731.44
36605,2025-06-25,1772,353,72,14,4,31249.87,5472.33
36606,2025-06-10,1015,97,111,22,2,58160.36,2374.58
36607,2024-01-24,1733,43,74,2,10,56125.82,8269.72
36608,2024-05-26,982,392,90,12,10,17548.59,3388.52
36609,2024-09-24,972,124,55,2,9,39020.93,1698.19
36610,2024-12-27,1866,77,44,3,5,58455.64,7758.76
36611,2024-12-04,607,362,83,15,7,23494.1,4079.59
36612,2025-09-27,229,191,19,17,3,9539.24,28.1
36613,2025-11-20,1693,65,117,10,1,45748.3,1701.21
36614,2025-04-03,760,271,142,18,5,8415.48,726.58
36615,2024-03-05,1169,369,34,1,6,59857.63,11716.77
36616,2025-09-28,1891,464,11,17,3,34638.32,1852.5
36617,2025-10-16,360,215,24,2,10,41193.64,2593.5
36618,2025-05-30,821,22,131,2,6,35848.66,2205.96
36619,2024-10-31,123,136,92,10,1,49055.7,3904.41
36620,2024-05-02,479,156,73,14,3,54810.66,388.05
36621,2025-01-30,1835,471,93,4,7,1463.04,26.73
36622,2025-09-23,1865,409,119,11,10,37764.26,1223.27
36623,2024-03-10,1774,231,3,2,10,36287.5,2338.38
36624,2024-03-20,1547,93,126,13,4,1460.68,150.55
36625,2024-12-02,1803,395,12,5,10,21675.14,3572.8
36626,2024-08-30,1083,91,64,7,9,23791.62,1766.37
36627,2025-01-01,20,96,86,14,1,28178.73,2720.87
36628,2024-11-03,1082,251,126,7,9,28488.06,4462.53
36629,2025-06-25,395,21,138,4,7,51170.8,5528.68
36630,2024-07-09,1876,407,128,16,4,10584.74,1040.37
36631,2024-11-08,1045,24,54,24,4,39914.25,2055.28
36632,2025-05-02,703,299,121,24,10,34422.63,3577.05
36633,2024-03-16,562,405,123,8,9,31906.77,2210.55
36634,2025-05-08,147,452,13,19,3,15084.02,3009.96
36635,2024-03-23,694,328,108,13,9,37532.04,5165.35
36636,2025-09-21,1981,372,84,23,8,46364.22,4188.9
36637,2024-09-18,398,370,43,2,10,10451.56,1148.15
36638,2025-01-12,181,477,76,22,9,8180.87,21.75
36639,2025-12-07,950,412,114,4,6,44817.91,251.79
36640,2025-01-06,1707,156,72,18,7,32118.61,4512.99
36641,2025-09-27,1711,124,39,25,3,59219.97,10485.77
36642,2025-04-26,1650,223,66,16,7,2092.81,175.23
36643,2024-12-20,1913,463,26,11,5,9384.56,1768.15
36644,2024-01-14,1960,204,134,16,4,30703.32,2303.03
36645,2024-09-02,1593,397,12,15,5,1157.3,153.03
36646,2025-02-02,196,24,136,13,1,17631.0,2514.93
36647,2024-06-03,1517,136,106,14,1,1164.03,69.72
36648,2024-12-02,1500,39,23,12,1,50922.83,6601.01
36649,2025-04-14,1422,212,50,21,2,22128.81,3096.46
36650,2025-07-21,1123,496,5,15,4,34136.66,2978.2
36651,2024-07-13,522,114,143,1,6,39544.72,4299.72
36652,2024-01-22,1709,185,106,6,6,56810.08,6285.26
36653,2025-01-27,1127,133,44,23,4,44149.04,381.79
36654,2024-06-12,1782,463,87,6,10,51931.9,3984.4
36655,2025-03-10,521,117,10,16,2,40846.15,3321.96
36656,2025-11-15,460,77,140,16,9,5188.68,408.64
36657,2025-05-15,40,310,147,14,1,37075.18,7251.87
36658,2024-05-21,798,355,131,3,3,10920.07,1024.17
36659,2025-12-18,639,10,77,7,6,37221.77,7095.97
36660,2025-02-02,1841,404,49,15,9,8758.95,142.76
36661,2024-06-27,52,456,29,8,8,13017.11,724.07
36662,2024-11-22,515,134,115,4,6,48768.63,907.56
36663,2025-05-31,1956,301,94,22,2,20116.01,3311.49
36664,2024-12-26,434,59,17,21,6,3628.95,480.05
36665,2025-09-30,173,491,146,14,2,10528.61,1892.99
